block_id,sample_idx,uptime_ms,pms_pm1,pms_pm25,pms_pm10,pms_n0_3,pms_n0_5,pms_n1_0,pms_n2_5,pms_n5_0,pms_n10,sds_pm25,sds_pm10,temp_c,hum_pct,press_hpa,alt_m
4,16,2785382,8,42,55,2190,636,280,44,12,6,-1,-1,28.38,64.45,1009.42,31.97
4,17,2790382,11,42,55,2289,673,284,44,14,4,-1,-1,28.39,64.46,1009.42,31.90
4,18,2795382,12,42,59,2295,689,270,50,16,6,-1,-1,28.39,64.43,1009.59,30.56
4,19,2800382,13,44,60,2226,667,250,60,16,6,-1,-1,28.38,64.43,1009.50,31.30
4,20,2805382,8,42,58,1893,580,258,60,14,10,-1,-1,28.39,64.42,1009.45,31.68
4,21,2810382,10,43,58,2025,621,266,54,16,12,-1,-1,28.39,64.41,1009.37,32.34
4,22,2815382,11,40,56,2130,648,246,48,16,12,-1,-1,28.39,64.38,1009.46,31.60
4,23,2820382,15,38,57,2460,748,218,36,20,12,-1,-1,28.39,64.38,1009.43,31.83
4,24,2825382,18,40,54,2631,796,217,36,16,8,-1,-1,28.39,64.39,1009.42,31.90
4,25,2830382,18,42,55,2718,813,224,42,12,4,-1,-1,28.41,64.36,1009.51,31.16
4,26,2835382,16,42,51,2529,762,224,44,8,4,-1,-1,28.40,64.35,1009.52,31.08
4,27,2840382,11,44,51,2169,678,260,50,4,0,-1,-1,28.40,64.32,1009.56,30.79
4,28,2845382,11,43,53,2052,670,285,46,8,2,-1,-1,28.39,64.32,1009.43,31.83
4,29,2850382,9,40,52,1962,623,272,44,10,6,-1,-1,28.41,64.31,1009.49,31.39
4,30,2855382,9,45,55,2091,640,279,60,8,4,-1,-1,28.41,64.29,1009.51,31.16
4,31,2860382,8,45,53,1971,602,259,62,8,4,-1,-1,28.41,64.28,1009.43,31.83
4,32,2865382,7,41,52,1791,565,257,52,12,4,-1,-1,28.40,64.28,1009.48,31.46
4,33,2870382,8,39,52,1797,567,234,52,14,6,-1,-1,28.40,64.26,1009.42,31.98
4,34,2875382,11,37,50,1914,611,220,46,12,8,-1,-1,28.40,64.22,1009.36,32.42
4,35,2880382,12,33,43,1941,611,185,32,10,8,-1,-1,28.40,64.22,1009.45,31.68
4,36,2885382,14,39,44,2169,660,210,38,6,2,-1,-1,28.40,64.21,1009.47,31.53
4,37,2890382,12,42,52,2280,692,248,40,10,4,-1,-1,28.40,64.21,1009.50,31.31
4,38,2895382,12,41,53,2355,712,266,44,10,2,-1,-1,28.40,64.19,1009.47,31.53
4,39,2900382,11,41,53,2175,655,247,54,12,4,-1,-1,28.40,64.18,1009.42,31.98
4,40,2905382,10,40,56,2010,607,234,60,14,8,-1,-1,28.41,64.17,1009.43,31.83
4,41,2910382,10,37,53,1845,570,231,54,14,6,-1,-1,28.40,64.13,1009.42,31.91
4,42,2915382,8,43,55,1929,596,259,56,8,2,-1,-1,28.41,64.11,1009.43,31.83
4,43,2920382,10,43,55,2088,639,255,52,12,4,-1,-1,28.41,64.11,1009.41,32.06
4,44,2925382,8,42,58,1914,589,272,56,16,6,-1,-1,28.41,64.12,1009.49,31.32
4,45,2930382,8,43,62,1926,609,279,60,16,8,-1,-1,28.41,64.09,1009.49,31.32
4,46,2935382,10,39,52,1806,578,220,50,12,4,-1,-1,28.42,64.07,1009.48,31.47
4,47,2940382,11,36,46,1848,584,209,40,12,0,-1,-1,28.42,64.06,1009.46,31.62
4,48,2945382,12,36,47,2037,642,217,38,12,0,-1,-1,28.41,64.04,1009.44,31.76
4,49,2950382,14,39,56,2256,699,232,46,18,4,-1,-1,28.42,64.04,1009.50,31.24
4,50,2955382,11,39,54,2130,655,234,44,14,6,-1,-1,28.42,64.03,1009.50,31.24
4,51,2960382,8,34,50,1791,557,233,40,16,8,-1,-1,28.41,63.99,1009.52,31.09
4,52,2965382,8,40,60,1959,604,267,52,18,10,-1,-1,28.42,63.97,1009.48,31.47
4,53,2970382,11,43,63,2229,685,278,62,14,10,-1,-1,28.43,63.96,1009.49,31.32
4,54,2975382,12,42,54,2334,705,278,52,6,4,-1,-1,28.42,63.95,1009.48,31.40
4,55,2980382,13,41,48,2409,726,262,38,2,2,-1,-1,28.43,63.93,1009.41,31.99
4,56,2985382,12,39,47,2193,658,235,38,6,2,-1,-1,28.42,63.89,1009.48,31.40
4,57,2990382,14,37,49,2040,639,195,42,12,6,-1,-1,28.42,63.92,1009.46,31.62
4,58,2995382,10,37,52,1911,606,239,48,10,8,-1,-1,28.42,63.89,1009.46,31.62
4,59,3000382,7,36,52,1881,591,272,44,12,8,-1,-1,28.43,63.87,1009.44,31.77
4,60,3005382,9,39,50,2070,639,260,48,10,2,-1,-1,28.43,63.86,1009.49,31.32
4,61,3010382,11,43,53,2118,649,259,60,8,2,-1,-1,28.43,63.84,1009.48,31.47
4,62,3015382,14,44,52,2316,714,244,54,6,0,-1,-1,28.43,63.83,1009.49,31.32
4,63,3020382,14,43,51,2232,694,231,58,6,0,-1,-1,28.43,63.81,1009.49,31.32
4,64,3025382,13,41,52,2217,699,242,52,10,0,-1,-1,28.43,63.78,1009.47,31.55
4,65,3030382,12,42,54,2262,701,261,56,10,0,-1,-1,28.44,63.77,1009.48,31.40
4,66,3035382,12,42,53,2274,692,260,52,8,2,-1,-1,28.43,63.77,1009.47,31.55
4,67,3040382,12,41,54,2292,677,229,46,12,8,-1,-1,28.43,63.74,1009.49,31.32
4,68,3045382,10,40,60,2226,646,246,58,20,8,-1,-1,28.43,63.56,1009.44,31.77
4,69,3050382,10,42,58,2226,643,265,58,16,4,-1,-1,28.44,63.72,1009.56,30.73
4,70,3055382,11,37,49,2217,646,240,46,10,4,-1,-1,28.43,63.71,1009.48,31.47
4,71,3060382,9,39,43,2007,605,242,40,4,2,-1,-1,28.44,63.67,1009.47,31.55
4,72,3065382,12,40,43,2175,647,227,42,2,2,-1,-1,28.43,63.67,1009.50,31.25
4,73,3070382,15,44,53,2439,744,250,58,6,4,-1,-1,28.44,63.65,1009.51,31.18
4,74,3075382,15,46,55,2409,738,243,66,6,2,-1,-1,28.44,63.64,1009.52,31.11
4,75,3080382,15,42,60,2409,740,229,64,14,10,-1,-1,28.44,63.61,1009.52,31.11
4,76,3085382,15,42,61,2304,721,233,64,18,8,-1,-1,28.43,63.61,1009.53,31.03
4,77,3090382,15,42,60,2349,731,239,56,16,8,-1,-1,28.44,63.59,1009.55,30.89
4,78,3095382,11,40,45,2103,632,234,40,6,0,-1,-1,28.44,63.57,1009.55,30.89
4,79,3100382,8,37,45,1935,561,236,40,10,0,-1,-1,28.45,63.54,1009.50,31.26
4,80,3105382,11,42,53,2211,653,263,52,14,0,-1,-1,28.45,63.53,1009.53,31.04
4,81,3110382,12,39,50,2208,666,230,44,12,0,-1,-1,28.45,63.51,1009.56,30.74
4,82,3115382,12,39,50,2247,683,225,48,10,2,-1,-1,28.45,63.51,1009.54,30.96
4,83,3120382,14,39,57,2367,716,224,54,16,6,-1,-1,28.45,63.48,1009.51,31.19
4,84,3125382,11,39,56,2232,668,230,58,16,10,-1,-1,28.46,63.46,1009.54,30.89
4,85,3130382,10,40,56,2097,642,262,56,14,8,-1,-1,28.46,63.46,1009.66,29.93
4,86,3135382,8,35,46,1935,595,243,36,10,4,-1,-1,28.46,63.45,1009.57,30.67
4,87,3140382,9,33,43,1911,586,228,32,10,6,-1,-1,28.46,63.42,1009.61,30.37
4,88,3145382,9,33,46,1857,578,213,40,14,8,-1,-1,28.46,63.41,1009.61,30.37
4,89,3150382,12,39,57,2130,658,234,60,20,8,-1,-1,28.46,63.37,1009.52,31.12
4,90,3155382,12,39,60,2037,654,228,70,20,6,-1,-1,28.46,63.37,1009.57,30.67
4,91,3160382,11,46,60,2082,692,289,54,8,6,-1,-1,28.47,63.34,1009.56,30.75
4,92,3165382,10,43,49,1938,640,275,36,4,4,-1,-1,28.46,63.33,1009.53,31.04
4,93,3170382,8,33,50,1833,573,241,42,14,6,-1,-1,28.45,63.33,1009.59,30.52
4,94,3175382,8,40,62,1977,589,256,68,18,10,-1,-1,28.45,63.29,1009.56,30.74
4,95,3180382,10,40,56,2157,629,237,52,14,12,-1,-1,28.46,63.31,1009.58,30.60
4,96,3185382,9,42,56,2214,652,260,52,12,8,-1,-1,28.46,63.29,1009.58,30.60
4,97,3190382,11,39,54,2268,674,240,42,14,10,-1,-1,28.46,63.30,1009.71,29.48
4,98,3195382,11,36,43,2130,638,229,32,6,4,-1,-1,28.47,63.25,1009.64,30.08
4,99,3200382,9,33,46,1983,596,225,40,12,4,-1,-1,28.46,63.25,1009.58,30.60
4,100,3205382,9,37,47,2001,607,227,42,10,2,-1,-1,28.46,63.24,1009.53,31.04
4,101,3210382,10,36,44,1971,580,194,40,6,6,-1,-1,28.47,63.22,1009.62,30.30
4,102,3215382,8,35,45,1923,555,195,42,8,8,-1,-1,28.46,63.22,1009.58,30.60
4,103,3220382,11,36,46,2151,606,205,42,8,8,-1,-1,28.46,63.20,1009.55,30.82
4,104,3225382,11,37,43,2058,607,210,32,4,4,-1,-1,28.46,63.20,1009.60,30.45
4,105,3230382,8,38,54,1986,594,244,48,14,6,-1,-1,28.46,63.18,1009.55,30.82
4,106,3235382,9,38,53,2073,612,232,50,14,6,-1,-1,28.46,63.17,1009.58,30.60
4,107,3240382,11,37,55,2136,646,241,52,18,8,-1,-1,28.47,63.14,1009.59,30.53
4,108,3245382,13,39,52,2070,634,218,44,12,6,-1,-1,28.47,63.13,1009.59,30.53
4,109,3250382,8,33,43,1713,533,195,38,10,6,-1,-1,28.48,63.13,1009.60,30.45
4,110,3255382,9,33,44,1791,550,207,38,12,6,-1,-1,28.46,63.09,1009.53,31.04
4,111,3260382,8,32,44,1662,502,196,44,10,4,-1,-1,28.46,63.09,1009.61,30.37
4,112,3265382,8,37,55,1854,570,238,54,14,8,-1,-1,28.46,63.08,1009.57,30.67
4,113,3270382,8,35,53,1788,552,228,52,18,8,-1,-1,28.47,63.08,1009.56,30.75
4,114,3275382,11,40,51,1992,621,235,54,12,4,-1,-1,28.47,63.07,1009.59,30.53
4,115,3280382,13,39,46,2172,666,225,28,6,6,-1,-1,28.48,63.06,1009.62,30.23
4,116,3285382,10,36,47,2082,614,236,24,10,10,-1,-1,28.46,63.03,1009.58,30.60
4,117,3290382,7,39,50,1797,541,259,54,10,6,-1,-1,28.47,63.03,1009.59,30.53
4,118,3295382,4,35,47,1476,456,242,52,10,6,-1,-1,28.47,63.01,1009.64,30.08
4,119,3300382,5,32,41,1506,442,202,44,8,8,-1,-1,28.48,63.01,1009.62,30.23
4,120,3305382,7,29,35,1611,470,187,26,4,4,-1,-1,28.48,62.98,1009.65,30.01
4,121,3310382,8,40,43,1854,576,242,38,2,0,-1,-1,28.46,62.97,1009.71,29.48
4,122,3315382,11,41,44,2019,632,240,46,2,0,-1,-1,28.48,62.97,1009.69,29.71
4,123,3320382,11,41,46,2019,632,239,50,2,0,-1,-1,28.47,62.94,1009.62,30.30
4,124,3325382,12,42,46,2118,659,235,46,2,0,-1,-1,28.47,62.96,1009.59,30.53
4,125,3330382,10,37,48,1944,573,222,40,8,4,-1,-1,28.47,62.92,1009.67,29.86
4,126,3335382,10,33,54,1929,569,213,48,16,8,-1,-1,28.47,62.93,1009.64,30.08
4,127,3340382,8,32,45,1677,516,208,42,12,4,-1,-1,28.48,62.93,1009.68,29.78
4,128,3345382,8,31,57,1707,526,227,50,24,10,-1,-1,28.48,62.91,1009.66,29.93
4,129,3350382,8,35,54,1908,578,248,38,18,10,-1,-1,28.49,62.92,1009.64,30.09
4,130,3355382,8,35,50,1815,531,229,44,14,6,-1,-1,28.48,62.90,1009.57,30.68
4,131,3360382,7,29,39,1608,465,188,34,10,2,-1,-1,28.49,62.90,1009.64,30.09
4,132,3365382,7,33,46,1653,484,205,46,12,6,-1,-1,28.48,62.88,1009.73,29.34
4,133,3370382,8,35,54,1896,562,230,52,18,12,-1,-1,28.48,62.87,1009.62,30.23
4,134,3375382,11,36,60,2064,609,221,56,22,16,-1,-1,28.48,62.88,1009.62,30.23
4,135,3380382,11,40,60,2115,626,224,62,18,10,-1,-1,28.47,62.85,1009.67,29.86
4,136,3385382,8,38,49,1809,543,221,52,10,4,-1,-1,28.48,62.86,1009.66,29.93
4,137,3390382,7,36,43,1665,489,221,44,8,4,-1,-1,28.48,62.83,1009.63,30.16
4,138,3395382,7,37,48,1629,483,228,62,12,4,-1,-1,28.49,62.82,1009.61,30.31
4,139,3400382,8,35,46,1662,506,207,56,12,2,-1,-1,28.48,62.76,1009.63,30.16
4,140,3405382,10,35,48,1767,545,202,52,14,2,-1,-1,28.49,62.79,1009.59,30.53
4,141,3410382,9,37,51,1869,584,228,46,16,4,-1,-1,28.49,62.79,1009.65,30.02
4,142,3415382,7,37,53,1872,587,272,44,16,2,-1,-1,28.48,62.78,1009.61,30.38
4,143,3420382,8,37,47,1917,593,260,34,10,2,-1,-1,28.49,62.78,1009.59,30.53
4,144,3425382,11,42,56,2187,669,265,52,14,2,-1,-1,28.49,62.77,1009.59,30.53
4,145,3430382,12,42,60,2283,689,266,56,16,8,-1,-1,28.49,62.75,1009.65,30.02
4,146,3435382,7,34,57,1845,545,267,44,18,12,-1,-1,28.49,62.77,1009.61,30.31
4,147,3440382,8,37,55,2019,598,264,44,16,6,-1,-1,28.49,62.75,1009.65,30.02
4,148,3445382,9,37,48,2181,646,254,44,12,2,-1,-1,28.49,62.72,1009.59,30.53
4,149,3450382,12,40,43,2208,658,209,44,4,0,-1,-1,28.50,62.73,1009.58,30.61
4,150,3455382,11,38,52,2067,616,216,56,14,4,-1,-1,28.49,62.70,1009.57,30.68
4,151,3460382,8,32,50,1830,527,205,52,18,6,-1,-1,28.50,62.70,1009.58,30.61
4,152,3465382,8,29,45,1746,497,199,42,16,6,-1,-1,28.50,62.70,1009.58,30.61
4,153,3470382,9,35,50,1908,565,231,44,14,10,-1,-1,28.50,62.68,1009.58,30.61
4,154,3475382,9,36,50,2028,611,237,42,12,8,-1,-1,28.50,62.68,1009.58,30.61
4,155,3480382,8,37,44,1836,550,239,42,4,2,-1,-1,28.50,62.65,1009.63,30.17
4,156,3485382,7,34,55,1689,502,229,52,20,12,-1,-1,28.49,62.65,1009.62,30.24
4,157,3490382,10,43,70,2151,658,298,68,28,18,-1,-1,28.50,62.62,1009.63,30.17
4,158,3495382,10,40,64,2040,629,266,60,24,14,-1,-1,28.50,62.62,1009.63,30.17
4,159,3500382,10,36,46,1821,559,212,40,10,4,-1,-1,28.49,62.61,1009.60,30.46
4,160,3505382,8,35,42,1755,535,213,40,8,2,-1,-1,28.50,62.62,1009.67,29.87
4,161,3510382,8,35,42,1767,541,211,42,8,2,-1,-1,28.51,62.60,1009.65,30.03
4,162,3515382,8,32,39,1767,528,199,38,8,2,-1,-1,28.50,62.60,1009.61,30.32
4,163,3520382,11,36,46,1923,584,207,42,8,4,-1,-1,28.50,62.58,1009.66,29.94
4,164,3525382,7,30,38,1533,462,205,32,6,4,-1,-1,28.50,62.57,1009.61,30.32
4,165,3530382,7,32,38,1656,493,218,32,6,2,-1,-1,28.50,62.57,1009.67,29.87
4,166,3535382,8,39,44,1803,562,241,50,6,2,-1,-1,28.50,62.55,1009.77,28.98
4,167,3540382,10,40,55,2025,621,237,60,14,4,-1,-1,28.50,62.54,1009.64,30.10
4,168,3545382,10,36,55,1962,595,217,54,18,6,-1,-1,28.50,62.54,1009.64,30.10
4,169,3550382,10,40,55,2073,620,246,54,12,4,-1,-1,28.51,62.52,1009.63,30.18
4,170,3555382,9,40,49,2016,606,252,48,6,2,-1,-1,28.51,62.50,1009.65,30.03
4,171,3560382,9,40,51,2118,621,255,50,8,4,-1,-1,28.51,62.50,1009.81,28.69
4,172,3565382,9,39,47,2070,615,234,44,6,4,-1,-1,28.50,62.49,1009.67,29.87
4,173,3570382,7,37,61,1743,535,245,66,22,10,-1,-1,28.51,62.48,1009.71,29.51
4,174,3575382,5,38,60,1620,485,245,66,20,8,-1,-1,28.50,62.48,1009.66,29.94
4,175,3580382,8,35,54,1746,525,232,56,18,6,-1,-1,28.51,62.46,1009.68,29.80
4,176,3585382,11,37,46,1998,602,215,36,8,6,-1,-1,28.52,62.44,1009.67,29.88
4,177,3590382,11,33,39,1986,596,184,26,6,4,-1,-1,28.51,62.45,1009.68,29.80
4,178,3595382,12,35,46,2127,642,208,34,10,8,-1,-1,28.51,62.46,1009.70,29.58
4,179,3600382,8,36,56,1773,543,228,56,18,16,-1,-1,28.51,62.44,1009.62,30.25
block_id,sample_idx,uptime_ms,pms_pm1,pms_pm25,pms_pm10,pms_n0_3,pms_n0_5,pms_n1_0,pms_n2_5,pms_n5_0,pms_n10,sds_pm25,sds_pm10,temp_c,hum_pct,press_hpa,alt_m
1,0,5382,9,27,34,1626,404,128,30,6,6,-1,-1,28.19,69.41,1010.74,20.93
1,1,10382,4,22,27,1368,314,134,24,4,4,-1,-1,28.19,69.40,1010.72,21.09
1,2,15382,7,25,31,1575,397,140,26,4,4,-1,-1,28.21,69.36,1010.69,21.32
1,3,20382,8,21,30,1611,415,120,20,8,4,-1,-1,28.22,69.30,1010.74,20.95
1,4,25382,11,27,30,1968,526,134,22,4,0,-1,-1,28.23,69.26,1010.75,20.81
1,5,30382,9,28,35,1941,518,152,34,6,2,-1,-1,28.23,69.21,1010.74,20.96
1,6,35382,8,32,38,1890,520,193,38,4,4,-1,-1,28.23,69.16,1010.71,21.18
1,7,40382,7,31,38,1620,456,203,36,6,4,-1,-1,28.24,69.09,1010.70,21.26
1,8,45382,4,30,37,1332,389,197,40,6,4,-1,-1,28.24,69.02,1010.78,20.59
1,9,50382,2,23,29,981,303,156,32,4,4,-1,-1,28.24,68.95,1010.70,21.26
1,10,55382,1,21,27,846,261,164,32,4,4,-1,-1,28.25,68.92,1010.77,20.67
1,11,60382,2,23,33,1065,328,170,40,8,6,-1,-1,28.25,68.85,1010.74,20.89
1,12,65382,4,25,31,1137,350,172,32,6,4,-1,-1,28.26,68.80,1010.73,21.04
1,13,70382,1,23,38,1038,330,261,26,14,6,-1,-1,28.26,68.77,1010.78,20.60
1,14,75382,0,20,32,828,266,251,20,10,4,-1,-1,28.26,68.72,1010.76,20.75
1,15,80382,1,32,40,1320,424,349,24,8,4,-1,-1,28.27,68.69,1010.78,20.60
1,16,85382,2,34,39,1455,454,337,24,4,4,-1,-1,28.27,68.68,1010.74,20.90
1,17,90382,1,20,32,849,238,136,36,10,8,-1,-1,28.27,68.63,1010.77,20.68
1,18,95382,1,19,33,909,258,146,42,12,8,-1,-1,28.26,68.60,1010.73,20.97
1,19,100382,2,21,31,1053,299,152,34,10,6,-1,-1,28.27,68.58,1010.77,20.68
1,20,105382,4,22,29,1140,329,154,30,6,4,-1,-1,28.22,68.62,1010.82,20.28
1,21,110382,5,26,32,1269,381,162,34,4,2,-1,-1,28.16,68.77,1010.69,21.29
1,22,115382,7,28,39,1416,441,185,38,10,4,-1,-1,28.13,68.94,1010.80,20.46
1,23,120382,5,24,39,1368,420,163,36,12,2,-1,-1,28.09,69.14,1010.76,20.74
1,24,125382,2,22,36,1020,308,164,40,12,8,-1,-1,28.07,69.30,1010.76,20.73
1,25,130382,2,27,40,1005,307,174,54,10,10,-1,-1,28.06,69.50,1010.79,20.50
1,26,135382,4,26,38,1098,329,162,50,10,10,-1,-1,28.04,69.67,1010.78,20.56
1,27,140382,5,25,37,1215,360,156,48,12,8,-1,-1,28.01,69.81,1010.74,20.92
1,28,145382,5,28,41,1383,408,164,50,12,8,-1,-1,28.01,69.95,1010.73,20.99
1,29,150382,7,25,35,1329,402,154,38,10,6,-1,-1,28.00,70.07,1010.72,21.06
1,30,155382,5,27,30,1290,408,175,22,2,2,-1,-1,27.98,70.20,1010.82,20.24
1,31,160382,4,27,35,1263,368,189,34,6,0,-1,-1,27.97,70.28,1010.80,20.38
1,32,165382,2,26,36,1260,352,180,46,8,0,-1,-1,27.98,70.35,1010.81,20.31
1,33,170382,4,26,36,1314,381,194,44,8,0,-1,-1,27.97,70.42,1010.82,20.23
1,34,175382,7,28,33,1497,444,164,38,4,0,-1,-1,27.95,70.47,1010.80,20.45
1,35,180382,7,28,33,1506,433,152,40,6,0,-1,-1,27.95,70.49,1010.79,20.52
1,36,185382,8,26,31,1545,438,130,38,4,0,-1,-1,27.93,70.50,1010.79,20.51
1,37,190382,5,25,27,1377,391,164,26,2,0,-1,-1,27.93,70.51,1010.76,20.73
1,38,195382,2,24,32,1206,340,184,26,4,4,-1,-1,27.92,70.53,1010.74,20.88
1,39,200382,2,24,30,1212,345,158,30,4,4,-1,-1,27.91,70.50,1010.70,21.24
1,40,205382,5,28,35,1467,429,172,40,6,4,-1,-1,27.92,70.47,1010.76,20.72
1,41,210382,5,29,39,1545,451,184,42,8,6,-1,-1,27.91,70.42,1010.81,20.35
1,42,215382,6,32,48,1689,507,219,56,16,8,-1,-1,27.91,70.39,1010.75,20.87
1,43,220382,7,33,46,1617,484,215,60,12,4,-1,-1,27.90,70.34,1010.74,20.94
1,44,225382,7,35,47,1680,521,230,58,12,4,-1,-1,27.89,70.29,1010.80,20.41
1,45,230382,5,35,45,1449,458,218,54,8,4,-1,-1,27.89,70.18,1010.71,21.15
1,46,235382,1,24,32,930,305,179,38,6,2,-1,-1,27.90,70.12,1010.76,20.79
1,47,240382,2,22,30,1041,316,160,34,6,2,-1,-1,27.88,70.05,1010.76,20.78
1,48,245382,4,33,38,1467,433,227,44,4,2,-1,-1,27.89,69.96,1010.77,20.64
1,49,250382,4,36,46,1440,438,248,58,10,6,-1,-1,27.88,69.84,1010.77,20.63
1,50,255382,5,33,44,1647,501,243,48,12,6,-1,-1,27.89,69.75,1010.79,20.49
1,51,260382,7,28,43,1494,455,197,42,14,8,-1,-1,27.87,69.66,1010.76,20.77
1,52,265382,4,24,33,1305,391,177,22,8,6,-1,-1,27.88,69.54,1010.81,20.33
1,53,270382,2,22,30,1203,349,163,20,8,4,-1,-1,27.88,69.45,1010.77,20.63
1,54,275382,4,25,30,1359,395,178,24,4,0,-1,-1,27.87,69.33,1010.77,20.70
1,55,280382,5,25,32,1455,437,186,24,6,0,-1,-1,27.87,69.23,1010.74,20.92
1,56,285382,7,31,42,1632,506,209,42,12,0,-1,-1,27.89,69.12,1010.74,20.93
1,57,290382,5,32,44,1497,466,218,44,10,4,-1,-1,27.87,69.00,1010.81,20.33
1,58,295382,4,27,35,1392,400,209,30,6,4,-1,-1,27.87,68.86,1010.76,20.77
1,59,300382,4,24,31,1308,379,178,26,8,2,-1,-1,27.86,68.74,1010.80,20.40
1,60,305382,5,25,37,1461,408,170,36,12,6,-1,-1,27.86,68.63,1010.75,20.84
1,61,310382,5,25,40,1425,417,172,40,14,8,-1,-1,27.86,68.52,1010.77,20.69
1,62,315382,7,25,43,1542,460,170,42,18,8,-1,-1,27.87,68.42,1010.81,20.33
1,63,320382,5,27,41,1497,452,193,42,14,6,-1,-1,27.87,68.21,1010.86,19.88
1,64,325382,5,29,43,1539,466,197,48,16,6,-1,-1,27.86,68.20,1010.79,20.47
1,65,330382,5,29,42,1512,448,216,40,14,8,-1,-1,27.87,68.05,1010.81,20.33
1,66,335382,7,36,47,1683,504,227,54,10,8,-1,-1,27.86,67.95,1010.75,20.84
1,67,340382,8,36,43,1803,547,210,48,6,4,-1,-1,27.86,67.84,1010.69,21.36
1,68,345382,8,37,46,1782,531,223,54,8,2,-1,-1,27.86,67.74,1010.79,20.47
1,69,350382,7,32,39,1596,470,195,42,8,2,-1,-1,27.86,67.52,1010.79,20.47
1,70,355382,5,26,36,1446,418,185,34,10,2,-1,-1,27.86,67.50,1010.74,20.92
1,71,360382,4,26,33,1425,415,203,28,6,2,-1,-1,27.85,67.40,1010.76,20.77
1,72,365382,7,26,33,1509,446,180,30,6,4,-1,-1,27.86,67.30,1010.71,21.14
1,73,370382,7,29,33,1671,495,196,28,2,2,-1,-1,27.85,67.20,1010.78,20.54
1,74,375382,4,32,38,1503,425,216,36,6,0,-1,-1,27.86,67.10,1010.77,20.69
1,75,380382,1,30,39,1260,345,238,40,10,2,-1,-1,27.86,67.01,1010.79,20.47
1,76,385382,4,28,33,1362,391,217,30,6,2,-1,-1,27.85,66.90,1010.78,20.54
1,77,390382,5,26,32,1425,423,206,22,6,2,-1,-1,27.86,66.78,1010.79,20.47
1,78,395382,6,26,29,1524,464,185,16,4,2,-1,-1,27.85,66.71,1010.81,20.32
1,79,400382,5,25,29,1464,440,192,18,4,2,-1,-1,27.86,66.64,1010.80,20.40
1,80,405382,5,25,33,1458,429,203,28,10,4,-1,-1,27.85,66.55,1010.78,20.54
1,81,410382,7,26,36,1587,466,201,30,12,2,-1,-1,27.86,66.48,1010.74,20.92
1,82,415382,5,25,39,1521,437,200,40,14,2,-1,-1,27.85,66.38,1010.78,20.54
1,83,420382,4,30,45,1419,399,208,50,12,8,-1,-1,27.85,66.30,1010.84,20.10
1,84,425382,1,29,44,1281,354,232,44,14,10,-1,-1,27.85,66.22,1010.75,20.84
1,85,430382,2,27,43,1419,413,232,40,14,10,-1,-1,27.86,66.11,1010.77,20.69
1,86,435382,4,28,40,1488,449,242,32,12,8,-1,-1,27.87,66.04,1010.73,21.00
1,87,440382,4,33,42,1515,464,263,38,8,2,-1,-1,27.86,65.97,1010.79,20.47
1,88,445382,1,30,38,1188,345,270,36,8,2,-1,-1,27.86,65.91,1010.79,20.47
1,89,450382,1,32,41,1311,369,276,46,8,4,-1,-1,27.86,65.85,1010.86,19.95
1,90,455382,2,33,39,1503,424,265,40,4,2,-1,-1,27.86,65.77,1010.85,20.03
1,91,460382,4,33,39,1575,461,264,40,4,2,-1,-1,27.85,65.70,1010.87,19.88
1,92,465382,5,31,32,1545,467,237,26,0,0,-1,-1,27.86,65.67,1010.90,19.58
1,93,470382,5,32,36,1740,504,241,30,4,2,-1,-1,27.86,65.57,1010.82,20.25
1,94,475382,8,33,43,1881,554,243,40,10,4,-1,-1,27.85,65.52,1010.83,20.17
1,95,480382,4,32,39,1626,471,280,30,8,2,-1,-1,27.85,65.45,1010.78,20.62
1,96,485382,0,36,46,1449,426,374,38,10,4,-1,-1,27.86,65.41,1010.79,20.47
1,97,490382,0,37,50,1473,443,375,46,12,4,-1,-1,27.86,65.37,1010.75,20.84
1,98,495382,1,38,50,1617,485,371,46,12,4,-1,-1,27.86,65.28,1010.74,20.92
1,99,500382,2,33,43,1725,504,331,34,8,0,-1,-1,27.86,65.25,1010.77,20.69
1,100,505382,4,35,44,1890,543,313,34,8,2,-1,-1,27.85,65.18,1010.78,20.62
1,101,510382,1,44,54,1815,569,457,30,10,4,-1,-1,27.86,65.15,1010.79,20.47
1,102,515382,0,50,61,1920,640,640,26,6,2,-1,-1,27.86,65.09,1010.82,20.25
1,103,520382,0,49,63,2058,669,648,36,10,4,-1,-1,27.86,65.05,1010.80,20.40
1,104,525382,1,46,62,1950,629,563,44,10,6,-1,-1,27.85,65.00,1010.75,20.84
1,105,530382,1,43,57,1833,570,482,46,12,6,-1,-1,27.85,64.96,1010.73,20.99
1,106,535382,1,42,55,1707,528,403,56,12,6,-1,-1,27.86,64.91,1010.79,20.47
1,107,540382,1,42,51,1653,505,416,50,10,4,-1,-1,27.85,64.87,1010.81,20.32
1,108,545382,0,45,53,1734,533,466,46,8,4,-1,-1,27.86,64.80,1010.91,19.51
1,109,550382,0,54,68,2010,658,656,54,10,4,-1,-1,27.85,64.78,1010.78,20.54
1,110,555382,0,57,68,2145,715,715,50,6,2,-1,-1,27.86,64.75,1010.85,20.03
1,111,560382,0,51,63,2100,694,694,34,6,4,-1,-1,27.85,64.70,1010.78,20.62
1,112,565382,0,51,60,2151,711,711,14,4,2,-1,-1,27.86,64.67,1010.79,20.47
